decalage	unique	phase	marge	rx_avant	daram_len	vraies	mots_distincts	crc_ok	sb_tentees
-1	1	0.0	30	0	296	0	2	2	29
-1	1	0.0	30	0	380	0	2	2	29
-1	1	0.0	30	1	296	0	2	2	29
-1	1	0.0	30	1	380	0	2	2	29
-1	1	0.0	41	0	296	0	1	1	29
-1	1	0.0	41	0	380	0	1	1	29
-1	1	0.0	41	1	296	0	1	1	29
-1	1	0.0	41	1	380	0	1	1	29
-1	1	0.1	0	0	296	0	1	1	29
-1	1	0.1	0	0	380	0	1	1	29
-1	1	0.1	0	1	296	0	1	1	28
-1	1	0.1	0	1	380	0	1	1	28
-1	1	0.1	10	0	296	0	2	2	29
-1	1	0.1	10	0	380	0	2	2	29
-1	1	0.1	10	1	296	0	2	5	29
-1	1	0.1	10	1	380	0	2	5	29
-1	1	0.1	21	0	296	0	1	1	30
-1	1	0.1	21	0	380	0	1	1	30
-1	1	0.1	21	1	296	0	2	9	29
-1	1	0.1	21	1	380	0	2	9	29
-1	1	0.1	30	0	296	0	3	3	29
-1	1	0.1	30	0	380	0	3	3	29
-1	1	0.1	30	1	296	0	2	3	29
-1	1	0.1	30	1	380	0	2	3	29
-1	1	0.1	41	0	296	0	1	1	29
-1	1	0.1	41	0	380	0	1	1	29
-1	1	0.1	41	1	296	0	1	1	29
-1	1	0.1	41	1	380	0	1	1	29
-1	1	0.2	0	0	296	0	2	2	29
-1	1	0.2	0	0	380	0	2	2	29
-1	1	0.2	0	1	296	0	2	2	29
-1	1	0.2	0	1	380	0	2	2	29
-1	1	0.2	10	0	296	0	2	2	29
-1	1	0.2	10	0	380	0	2	2	29
-1	1	0.2	10	1	296	0	2	2	29
-1	1	0.2	10	1	380	0	2	2	29
-1	1	0.2	21	0	296	0	2	2	29
-1	1	0.2	21	0	380	0	2	2	29
-1	1	0.2	21	1	296	0	2	2	29
-1	1	0.2	21	1	380	0	2	2	29
-1	1	0.2	30	0	296	0	2	2	29
-1	1	0.2	30	0	380	0	2	2	29
-1	1	0.2	30	1	296	0	2	4	29
-1	1	0.2	30	1	380	0	2	4	29
-1	1	0.2	41	0	296	0	3	3	29
-1	1	0.2	41	0	380	0	3	3	29
-1	1	0.2	41	1	296	0	1	1	28
-1	1	0.2	41	1	380	0	1	1	28
-1	1	0.3	0	0	296	0	2	2	29
-1	1	0.3	0	0	380	0	2	2	29
-1	1	0.3	0	1	296	0	2	5	29
-1	1	0.3	0	1	380	0	2	5	29
-1	1	0.3	10	0	296	0	1	1	29
-1	1	0.3	10	0	380	0	1	1	29
-1	1	0.3	10	1	296	0	2	3	28
-1	1	0.3	10	1	380	0	2	3	28
-1	1	0.3	21	0	296	0	1	1	30
-1	1	0.3	21	0	380	0	1	1	30
-1	1	0.3	21	1	296	0	1	1	28
-1	1	0.3	21	1	380	0	1	1	28
-1	1	0.3	30	0	296	0	1	1	29
-1	1	0.3	30	0	380	0	1	1	29
-1	1	0.3	30	1	296	0	2	4	29
-1	1	0.3	30	1	380	0	2	4	29
-1	1	0.3	41	0	296	0	2	2	30
-1	1	0.3	41	0	380	0	2	2	30
-1	1	0.3	41	1	296	0	2	4	29
-1	1	0.3	41	1	380	0	2	4	29
-1	1	0.4	0	0	296	0	1	1	30
-1	1	0.4	0	0	380	0	1	1	30
-1	1	0.4	0	1	296	0	3	3	28
-1	1	0.4	0	1	380	0	3	3	28
-1	1	0.4	10	0	296	0	2	2	30
-1	1	0.4	10	0	380	0	2	2	30
-1	1	0.4	10	1	296	0	2	2	29
-1	1	0.4	10	1	380	0	2	2	29
-1	1	0.4	21	0	296	0	1	1	29
-1	1	0.4	21	0	380	0	1	1	29
-1	1	0.4	21	1	296	0	1	1	28
-1	1	0.4	21	1	380	0	1	1	28
-1	1	0.4	30	0	296	0	2	2	29
-1	1	0.4	30	0	380	0	2	2	29
-1	1	0.4	30	1	296	0	2	2	29
-1	1	0.4	30	1	380	0	2	2	29
-1	1	0.4	41	0	296	0	3	3	29
-1	1	0.4	41	0	380	0	3	3	29
-1	1	0.4	41	1	296	0	1	1	29
-1	1	0.4	41	1	380	0	1	1	29
-1	1	0.5	0	0	296	0	2	2	30
-1	1	0.5	0	0	380	0	2	2	30
-1	1	0.5	0	1	296	0	1	1	29
-1	1	0.5	0	1	380	0	1	1	29
-1	1	0.5	10	0	296	0	2	2	29
-1	1	0.5	10	0	380	0	2	2	29
-1	1	0.5	10	1	296	0	1	1	29
-1	1	0.5	10	1	380	0	1	1	29
-1	1	0.5	21	0	296	0	2	2	30
-1	1	0.5	21	0	380	0	2	2	30
-1	1	0.5	21	1	296	0	1	1	28
-1	1	0.5	21	1	380	0	1	1	28
-1	1	0.5	30	0	296	0	1	1	30
-1	1	0.5	30	0	380	0	1	1	30
-1	1	0.5	30	1	296	0	1	1	29
-1	1	0.5	30	1	380	0	1	1	29
-1	1	0.5	41	0	296	0	1	1	29
-1	1	0.5	41	0	380	0	1	1	29
-1	1	0.5	41	1	296	0	1	1	29
-1	1	0.5	41	1	380	0	1	1	29
-1	1	0.6	0	0	296	0	2	2	30
-1	1	0.6	0	0	380	0	2	2	30
-1	1	0.6	0	1	296	0	3	3	29
-1	1	0.6	0	1	380	0	3	3	29
-1	1	0.6	10	0	296	0	1	1	30
-1	1	0.6	10	0	380	0	1	1	30
-1	1	0.6	10	1	296	0	3	4	28
-1	1	0.6	10	1	380	0	3	4	28
-1	1	0.6	21	0	296	0	2	2	30
-1	1	0.6	21	0	380	0	2	2	30
-1	1	0.6	21	1	296	0	2	6	29
-1	1	0.6	21	1	380	0	2	6	29
-1	1	0.6	30	0	296	0	1	1	30
-1	1	0.6	30	0	380	0	1	1	30
-1	1	0.6	30	1	296	0	2	2	29
-1	1	0.6	30	1	380	0	2	2	29
-1	1	0.6	41	0	296	0	1	1	30
-1	1	0.6	41	0	380	0	1	1	30
-1	1	0.6	41	1	296	0	2	2	29
-1	1	0.6	41	1	380	0	2	2	29
-1	1	0.7	0	0	296	0	1	1	29
-1	1	0.7	0	0	380	0	1	1	29
-1	1	0.7	0	1	296	0	2	6	29
-1	1	0.7	0	1	380	0	2	6	29
-1	1	0.7	10	0	296	0	1	1	29
-1	1	0.7	10	0	380	0	1	1	29
-1	1	0.7	10	1	296	0	2	2	29
-1	1	0.7	10	1	380	0	2	2	29
-1	1	0.7	21	0	296	0	1	1	29
-1	1	0.7	21	0	380	0	1	1	29
-1	1	0.7	21	1	296	0	2	5	29
-1	1	0.7	21	1	380	0	2	5	29
-1	1	0.7	30	0	296	0	1	1	29
-1	1	0.7	30	0	380	0	1	1	29
-1	1	0.7	30	1	296	0	2	4	29
-1	1	0.7	30	1	380	0	2	4	29
-1	1	0.7	41	0	296	0	1	1	29
-1	1	0.7	41	0	380	0	1	1	29
-1	1	0.7	41	1	296	0	2	3	29
-1	1	0.7	41	1	380	0	2	3	29
-1	1	0.8	0	0	296	0	2	2	29
-1	1	0.8	0	0	380	0	2	2	29
-1	1	0.8	0	1	296	0	1	1	29
-1	1	0.8	0	1	380	0	1	1	29
-1	1	0.8	10	0	296	0	2	2	29
-1	1	0.8	10	0	380	0	2	2	29
-1	1	0.8	10	1	296	0	2	5	28
-1	1	0.8	10	1	380	0	2	5	28
-1	1	0.8	21	0	296	0	2	2	30
-1	1	0.8	21	0	380	0	2	2	30
-1	1	0.8	21	1	296	0	2	4	29
-1	1	0.8	21	1	380	0	2	4	29
-1	1	0.8	30	0	296	0	1	1	29
-1	1	0.8	30	0	380	0	1	1	29
-1	1	0.8	30	1	296	0	2	6	28
-1	1	0.8	30	1	380	0	2	6	28
-1	1	0.8	41	0	296	0	2	2	30
-1	1	0.8	41	0	380	0	2	2	30
-1	1	0.8	41	1	296	0	2	4	29
-1	1	0.8	41	1	380	0	2	4	29
-1	1	0.9	0	0	296	0	2	2	29
-1	1	0.9	0	0	380	0	2	2	29
-1	1	0.9	0	1	296	0	2	8	29
-1	1	0.9	0	1	380	0	2	8	29
-1	1	0.9	10	0	296	0	2	2	29
-1	1	0.9	10	0	380	0	2	2	29
-1	1	0.9	10	1	296	0	2	5	29
-1	1	0.9	10	1	380	0	2	5	29
-1	1	0.9	21	0	296	0	1	1	30
-1	1	0.9	21	0	380	0	1	1	30
-1	1	0.9	21	1	296	0	2	2	28
-1	1	0.9	21	1	380	0	2	2	28
-1	1	0.9	30	0	296	0	2	2	30
-1	1	0.9	30	0	380	0	2	2	30
-1	1	0.9	30	1	296	0	2	3	29
-1	1	0.9	30	1	380	0	2	3	29
-1	1	0.9	41	0	296	0	1	1	29
-1	1	0.9	41	0	380	0	1	1	29
-1	1	0.9	41	1	296	0	2	7	28
-1	1	0.9	41	1	380	0	2	7	28
0	0	0.0	0	0	296	0	2	5	55
0	0	0.0	0	0	380	0	2	5	55
0	0	0.0	0	1	296	0	2	4	54
0	0	0.0	0	1	380	0	2	4	54
0	0	0.0	10	0	296	0	0	0	58
0	0	0.0	10	0	380	0	0	0	58
0	0	0.0	10	1	296	0	1	1	56
0	0	0.0	10	1	380	0	1	1	56
0	0	0.0	21	0	296	0	1	1	57
0	0	0.0	21	0	380	0	1	1	57
0	0	0.0	21	1	296	0	0	0	56
0	0	0.0	21	1	380	0	0	0	56
0	0	0.0	30	0	296	0	3	4	56
0	0	0.0	30	0	380	0	3	4	56
0	0	0.0	30	1	296	0	1	1	58
0	0	0.0	30	1	380	0	1	1	58
0	0	0.0	41	0	296	0	1	1	57
0	0	0.0	41	0	380	0	1	1	57
0	0	0.0	41	1	296	0	1	1	58
0	0	0.0	41	1	380	0	1	1	58
0	0	0.1	0	0	296	0	1	5	56
0	0	0.1	0	0	380	0	1	5	56
0	0	0.1	0	1	296	0	1	1	57
0	0	0.1	0	1	380	0	1	1	57
0	0	0.1	10	0	296	0	2	7	53
0	0	0.1	10	0	380	0	2	7	53
0	0	0.1	10	1	296	0	1	2	58
0	0	0.1	10	1	380	0	1	2	58
0	0	0.1	21	0	296	0	0	0	58
0	0	0.1	21	0	380	0	0	0	58
0	0	0.1	21	1	296	0	1	1	57
0	0	0.1	21	1	380	0	1	1	57
0	0	0.1	30	0	296	0	3	3	57
0	0	0.1	30	0	380	0	3	3	57
0	0	0.1	30	1	296	0	1	1	55
0	0	0.1	30	1	380	0	1	1	55
0	0	0.1	41	0	296	0	1	1	58
0	0	0.1	41	0	380	0	1	1	58
0	0	0.1	41	1	296	0	1	1	56
0	0	0.1	41	1	380	0	1	1	56
0	0	0.2	0	0	296	0	1	2	56
0	0	0.2	0	0	380	0	1	2	56
0	0	0.2	0	1	296	0	0	0	58
0	0	0.2	0	1	380	0	0	0	58
0	0	0.2	10	0	296	0	2	3	57
0	0	0.2	10	0	380	0	2	3	57
0	0	0.2	10	1	296	0	2	6	54
0	0	0.2	10	1	380	0	2	6	54
0	0	0.2	21	0	296	0	4	8	53
0	0	0.2	21	0	380	0	4	8	53
0	0	0.2	21	1	296	0	2	2	57
0	0	0.2	21	1	380	0	2	2	57
0	0	0.2	30	0	296	0	1	4	55
0	0	0.2	30	0	380	0	1	4	55
0	0	0.2	30	1	296	0	1	2	56
0	0	0.2	30	1	380	0	1	2	56
0	0	0.2	41	0	296	0	0	0	58
0	0	0.2	41	0	380	0	0	0	58
0	0	0.2	41	1	296	0	3	3	56
0	0	0.2	41	1	380	0	3	3	56
0	0	0.3	0	0	296	0	1	4	57
0	0	0.3	0	0	380	0	1	4	57
0	0	0.3	0	1	296	0	4	4	57
0	0	0.3	0	1	380	0	4	4	57
0	0	0.3	10	0	296	0	0	0	56
0	0	0.3	10	0	380	0	0	0	56
0	0	0.3	10	1	296	0	1	1	56
0	0	0.3	10	1	380	0	1	1	56
0	0	0.3	21	0	296	0	3	4	56
0	0	0.3	21	0	380	0	3	4	56
0	0	0.3	21	1	296	0	1	1	58
0	0	0.3	21	1	380	0	1	1	58
0	0	0.3	30	0	296	0	2	2	56
0	0	0.3	30	0	380	0	2	2	56
0	0	0.3	30	1	296	0	2	3	55
0	0	0.3	30	1	380	0	2	3	55
0	0	0.3	41	0	296	0	2	3	55
0	0	0.3	41	0	380	0	2	3	55
0	0	0.3	41	1	296	0	4	4	56
0	0	0.3	41	1	380	0	4	4	56
0	0	0.4	0	0	296	0	1	3	57
0	0	0.4	0	0	380	0	1	3	57
0	0	0.4	0	1	296	0	1	1	55
0	0	0.4	0	1	380	0	1	1	55
0	0	0.4	10	0	296	0	1	1	57
0	0	0.4	10	0	380	0	1	1	57
0	0	0.4	10	1	296	0	2	2	55
0	0	0.4	10	1	380	0	2	2	55
0	0	0.4	21	0	296	0	1	1	57
0	0	0.4	21	0	380	0	1	1	57
0	0	0.4	21	1	296	0	0	0	56
0	0	0.4	21	1	380	0	0	0	56
0	0	0.4	30	0	296	0	2	2	58
0	0	0.4	30	0	380	0	2	2	58
0	0	0.4	30	1	296	0	0	0	58
0	0	0.4	30	1	380	0	0	0	58
0	0	0.4	41	0	296	0	3	4	54
0	0	0.4	41	0	380	0	3	4	54
0	0	0.4	41	1	296	0	0	0	58
0	0	0.4	41	1	380	0	0	0	58
0	0	0.5	0	0	296	0	1	1	57
0	0	0.5	0	0	380	0	1	1	57
0	0	0.5	0	1	296	0	2	2	57
0	0	0.5	0	1	380	0	2	2	57
0	0	0.5	10	0	296	0	2	2	57
0	0	0.5	10	0	380	0	2	2	57
0	0	0.5	10	1	296	0	4	5	56
0	0	0.5	10	1	380	0	4	5	56
0	0	0.5	21	0	296	0	2	2	57
0	0	0.5	21	0	380	0	2	2	57
0	0	0.5	21	1	296	0	4	4	55
0	0	0.5	21	1	380	0	4	4	55
0	0	0.5	30	0	296	0	2	3	58
0	0	0.5	30	0	380	0	2	3	58
0	0	0.5	30	1	296	0	4	4	55
0	0	0.5	30	1	380	0	4	4	55
0	0	0.5	41	0	296	0	2	2	56
0	0	0.5	41	0	380	0	2	2	56
0	0	0.5	41	1	296	0	4	4	57
0	0	0.5	41	1	380	0	4	4	57
0	0	0.6	0	0	296	0	2	7	57
0	0	0.6	0	0	380	0	2	7	57
0	0	0.6	0	1	296	0	3	3	57
0	0	0.6	0	1	380	0	3	3	57
0	0	0.6	10	0	296	0	1	1	57
0	0	0.6	10	0	380	0	1	1	57
0	0	0.6	10	1	296	0	2	2	55
0	0	0.6	10	1	380	0	2	2	55
0	0	0.6	21	0	296	0	0	0	58
0	0	0.6	21	0	380	0	0	0	58
0	0	0.6	21	1	296	0	3	4	58
0	0	0.6	21	1	380	0	3	4	58
0	0	0.6	30	0	296	0	1	2	57
0	0	0.6	30	0	380	0	1	2	57
0	0	0.6	30	1	296	0	4	4	56
0	0	0.6	30	1	380	0	4	4	56
0	0	0.6	41	0	296	0	0	0	58
0	0	0.6	41	0	380	0	0	0	58
0	0	0.6	41	1	296	0	2	2	55
0	0	0.6	41	1	380	0	2	2	55
0	0	0.7	0	0	296	0	1	10	53
0	0	0.7	0	0	380	0	1	10	53
0	0	0.7	0	1	296	0	0	0	58
0	0	0.7	0	1	380	0	0	0	58
0	0	0.7	10	0	296	0	1	2	57
0	0	0.7	10	0	380	0	1	2	57
0	0	0.7	10	1	296	0	0	0	58
0	0	0.7	10	1	380	0	0	0	58
0	0	0.7	21	0	296	0	2	7	54
0	0	0.7	21	0	380	0	2	7	54
0	0	0.7	21	1	296	0	0	0	58
0	0	0.7	21	1	380	0	0	0	58
0	0	0.7	30	0	296	0	0	0	58
0	0	0.7	30	0	380	0	0	0	58
0	0	0.7	30	1	296	0	2	2	57
0	0	0.7	30	1	380	0	2	2	57
0	0	0.7	41	0	296	0	1	5	55
0	0	0.7	41	0	380	0	1	5	55
0	0	0.7	41	1	296	0	0	0	58
0	0	0.7	41	1	380	0	0	0	58
0	0	0.8	0	0	296	0	2	9	53
0	0	0.8	0	0	380	0	2	9	53
0	0	0.8	0	1	296	0	0	0	56
0	0	0.8	0	1	380	0	0	0	56
0	0	0.8	10	0	296	0	1	3	57
0	0	0.8	10	0	380	0	1	3	57
0	0	0.8	10	1	296	0	2	4	55
0	0	0.8	10	1	380	0	2	4	55
0	0	0.8	21	0	296	0	1	7	56
0	0	0.8	21	0	380	0	1	7	56
0	0	0.8	21	1	296	0	0	0	56
0	0	0.8	21	1	380	0	0	0	56
0	0	0.8	30	0	296	0	0	0	58
0	0	0.8	30	0	380	0	0	0	58
0	0	0.8	30	1	296	0	0	0	58
0	0	0.8	30	1	380	0	0	0	58
0	0	0.8	41	0	296	0	2	6	55
0	0	0.8	41	0	380	0	2	6	55
0	0	0.8	41	1	296	0	0	0	58
0	0	0.8	41	1	380	0	0	0	58
0	0	0.9	0	0	296	0	1	5	55
0	0	0.9	0	0	380	0	1	5	55
0	0	0.9	0	1	296	0	1	1	55
0	0	0.9	0	1	380	0	1	1	55
0	0	0.9	10	0	296	0	3	3	57
0	0	0.9	10	0	380	0	3	3	57
0	0	0.9	10	1	296	0	1	1	55
0	0	0.9	10	1	380	0	1	1	55
0	0	0.9	21	0	296	0	1	1	58
0	0	0.9	21	0	380	0	1	1	58
0	0	0.9	21	1	296	0	1	1	55
0	0	0.9	21	1	380	0	1	1	55
0	0	0.9	30	0	296	0	1	1	58
0	0	0.9	30	0	380	0	1	1	58
0	0	0.9	30	1	296	0	1	1	55
0	0	0.9	30	1	380	0	1	1	55
0	0	0.9	41	0	296	0	1	10	51
0	0	0.9	41	0	380	0	1	10	51
0	0	0.9	41	1	296	0	2	2	57
0	0	0.9	41	1	380	0	2	2	57
0	1	0.0	0	0	296	0	1	1	29
0	1	0.0	0	0	380	0	1	1	29
0	1	0.0	0	1	296	0	1	1	29
0	1	0.0	0	1	380	0	1	1	29
0	1	0.0	10	0	296	0	1	1	29
0	1	0.0	10	0	380	0	1	1	29
0	1	0.0	10	1	296	0	1	1	28
0	1	0.0	10	1	380	0	1	1	28
0	1	0.0	21	0	296	0	1	1	29
0	1	0.0	21	0	380	0	1	1	29
0	1	0.0	21	1	296	0	1	1	28
0	1	0.0	21	1	380	0	1	1	28
0	1	0.0	30	0	296	0	3	3	29
0	1	0.0	30	0	380	0	3	3	29
0	1	0.0	30	1	296	0	1	1	28
0	1	0.0	30	1	380	0	1	1	28
0	1	0.0	41	0	296	0	1	1	29
0	1	0.0	41	0	380	0	1	1	29
0	1	0.0	41	1	296	0	1	1	29
0	1	0.0	41	1	380	0	1	1	29
0	1	0.1	0	0	296	0	1	1	29
0	1	0.1	0	0	380	0	1	1	29
0	1	0.1	0	1	296	0	1	1	29
0	1	0.1	0	1	380	0	1	1	29
0	1	0.1	10	0	296	0	3	3	29
0	1	0.1	10	0	380	0	3	3	29
0	1	0.1	10	1	296	0	2	2	28
0	1	0.1	10	1	380	0	2	2	28
0	1	0.1	21	0	296	0	2	5	29
0	1	0.1	21	0	380	0	2	5	29
0	1	0.1	21	1	296	0	2	2	29
0	1	0.1	21	1	380	0	2	2	29
0	1	0.1	30	0	296	0	1	1	29
0	1	0.1	30	0	380	0	1	1	29
0	1	0.1	30	1	296	0	1	1	29
0	1	0.1	30	1	380	0	1	1	29
0	1	0.1	41	0	296	0	2	5	29
0	1	0.1	41	0	380	0	2	5	29
0	1	0.1	41	1	296	0	1	1	28
0	1	0.1	41	1	380	0	1	1	28
0	1	0.2	0	0	296	0	2	4	29
0	1	0.2	0	0	380	0	2	4	29
0	1	0.2	0	1	296	0	2	2	29
0	1	0.2	0	1	380	0	2	2	29
0	1	0.2	10	0	296	0	1	1	29
0	1	0.2	10	0	380	0	1	1	29
0	1	0.2	10	1	296	0	2	2	29
0	1	0.2	10	1	380	0	2	2	29
0	1	0.2	21	0	296	0	1	1	29
0	1	0.2	21	0	380	0	1	1	29
0	1	0.2	21	1	296	0	3	4	28
0	1	0.2	21	1	380	0	3	4	28
0	1	0.2	30	0	296	0	1	1	29
0	1	0.2	30	0	380	0	1	1	29
0	1	0.2	30	1	296	0	2	2	29
0	1	0.2	30	1	380	0	2	2	29
0	1	0.2	41	0	296	0	2	3	29
0	1	0.2	41	0	380	0	2	3	29
0	1	0.2	41	1	296	0	3	3	29
0	1	0.2	41	1	380	0	3	3	29
0	1	0.3	0	0	296	0	2	3	29
0	1	0.3	0	0	380	0	2	3	29
0	1	0.3	0	1	296	0	2	2	29
0	1	0.3	0	1	380	0	2	2	29
0	1	0.3	10	0	296	0	2	3	29
0	1	0.3	10	0	380	0	2	3	29
0	1	0.3	10	1	296	0	1	1	28
0	1	0.3	10	1	380	0	1	1	28
0	1	0.3	21	0	296	0	2	4	29
0	1	0.3	21	0	380	0	2	4	29
0	1	0.3	21	1	296	0	3	3	29
0	1	0.3	21	1	380	0	3	3	29
0	1	0.3	30	0	296	0	1	1	29
0	1	0.3	30	0	380	0	1	1	29
0	1	0.3	30	1	296	0	2	2	29
0	1	0.3	30	1	380	0	2	2	29
0	1	0.3	41	0	296	0	1	1	29
0	1	0.3	41	0	380	0	1	1	29
0	1	0.3	41	1	296	0	1	1	29
0	1	0.3	41	1	380	0	1	1	29
0	1	0.4	0	0	296	0	2	2	29
0	1	0.4	0	0	380	0	2	2	29
0	1	0.4	0	1	296	0	1	1	29
0	1	0.4	0	1	380	0	1	1	29
0	1	0.4	10	0	296	0	2	2	29
0	1	0.4	10	0	380	0	2	2	29
0	1	0.4	10	1	296	0	1	1	28
0	1	0.4	10	1	380	0	1	1	28
0	1	0.4	21	0	296	0	1	1	29
0	1	0.4	21	0	380	0	1	1	29
0	1	0.4	21	1	296	0	2	2	28
0	1	0.4	21	1	380	0	2	2	28
0	1	0.4	30	0	296	0	1	1	29
0	1	0.4	30	0	380	0	1	1	29
0	1	0.4	30	1	296	0	1	1	28
0	1	0.4	30	1	380	0	1	1	28
0	1	0.4	41	0	296	0	2	3	29
0	1	0.4	41	0	380	0	2	3	29
0	1	0.4	41	1	296	0	1	1	29
0	1	0.4	41	1	380	0	1	1	29
0	1	0.5	0	0	296	0	2	2	29
0	1	0.5	0	0	380	0	2	2	29
0	1	0.5	0	1	296	0	1	1	28
0	1	0.5	0	1	380	0	1	1	28
0	1	0.5	10	0	296	0	2	2	29
0	1	0.5	10	0	380	0	2	2	29
0	1	0.5	10	1	296	0	1	1	28
0	1	0.5	10	1	380	0	1	1	28
0	1	0.5	21	0	296	0	2	2	29
0	1	0.5	21	0	380	0	2	2	29
0	1	0.5	21	1	296	0	1	1	28
0	1	0.5	21	1	380	0	1	1	28
0	1	0.5	30	0	296	0	1	1	29
0	1	0.5	30	0	380	0	1	1	29
0	1	0.5	30	1	296	0	2	2	29
0	1	0.5	30	1	380	0	2	2	29
0	1	0.5	41	0	296	0	2	2	29
0	1	0.5	41	0	380	0	2	2	29
0	1	0.5	41	1	296	0	1	1	28
0	1	0.5	41	1	380	0	1	1	28
0	1	0.6	0	0	296	0	2	3	29
0	1	0.6	0	0	380	0	2	3	29
0	1	0.6	0	1	296	0	1	1	28
0	1	0.6	0	1	380	0	1	1	28
0	1	0.6	10	0	296	0	1	1	29
0	1	0.6	10	0	380	0	1	1	29
0	1	0.6	10	1	296	0	1	1	29
0	1	0.6	10	1	380	0	1	1	29
0	1	0.6	21	0	296	0	2	2	29
0	1	0.6	21	0	380	0	2	2	29
0	1	0.6	21	1	296	0	1	1	29
0	1	0.6	21	1	380	0	1	1	29
0	1	0.6	30	0	296	0	2	2	29
0	1	0.6	30	0	380	0	2	2	29
0	1	0.6	30	1	296	0	2	2	28
0	1	0.6	30	1	380	0	2	2	28
0	1	0.6	41	0	296	0	2	9	29
0	1	0.6	41	0	380	0	2	9	29
0	1	0.6	41	1	296	0	1	1	29
0	1	0.6	41	1	380	0	1	1	29
0	1	0.7	0	0	296	0	2	4	29
0	1	0.7	0	0	380	0	2	4	29
0	1	0.7	0	1	296	0	1	1	29
0	1	0.7	0	1	380	0	1	1	29
0	1	0.7	10	0	296	0	2	2	29
0	1	0.7	10	0	380	0	2	2	29
0	1	0.7	10	1	296	0	1	1	29
0	1	0.7	10	1	380	0	1	1	29
0	1	0.7	21	0	296	0	2	2	29
0	1	0.7	21	0	380	0	2	2	29
0	1	0.7	21	1	296	0	1	1	29
0	1	0.7	21	1	380	0	1	1	29
0	1	0.7	30	0	296	0	1	1	29
0	1	0.7	30	0	380	0	1	1	29
0	1	0.7	30	1	296	0	1	1	29
0	1	0.7	30	1	380	0	1	1	29
0	1	0.7	41	0	296	0	2	4	29
0	1	0.7	41	0	380	0	2	4	29
0	1	0.7	41	1	296	0	1	1	29
0	1	0.7	41	1	380	0	1	1	29
0	1	0.8	0	0	296	0	2	5	29
0	1	0.8	0	0	380	0	2	5	29
0	1	0.8	0	1	296	0	2	2	28
0	1	0.8	0	1	380	0	2	2	28
0	1	0.8	10	0	296	0	2	3	29
0	1	0.8	10	0	380	0	2	3	29
0	1	0.8	10	1	296	0	3	3	28
0	1	0.8	10	1	380	0	3	3	28
0	1	0.8	21	0	296	0	2	9	29
0	1	0.8	21	0	380	0	2	9	29
0	1	0.8	21	1	296	0	2	4	29
0	1	0.8	21	1	380	0	2	4	29
0	1	0.8	30	0	296	0	1	1	29
0	1	0.8	30	0	380	0	1	1	29
0	1	0.8	30	1	296	0	1	1	29
0	1	0.8	30	1	380	0	1	1	29
0	1	0.8	41	0	296	0	2	4	29
0	1	0.8	41	0	380	0	2	4	29
0	1	0.8	41	1	296	0	2	2	29
0	1	0.8	41	1	380	0	2	2	29
0	1	0.9	0	0	296	0	2	5	29
0	1	0.9	0	0	380	0	2	5	29
0	1	0.9	0	1	296	0	2	2	29
0	1	0.9	0	1	380	0	2	2	29
0	1	0.9	10	0	296	0	2	2	29
0	1	0.9	10	0	380	0	2	2	29
0	1	0.9	10	1	296	0	1	1	29
0	1	0.9	10	1	380	0	1	1	29
0	1	0.9	21	0	296	0	2	2	29
0	1	0.9	21	0	380	0	2	2	29
0	1	0.9	21	1	296	0	2	2	29
0	1	0.9	21	1	380	0	2	2	29
0	1	0.9	30	0	296	0	2	4	29
0	1	0.9	30	0	380	0	2	4	29
0	1	0.9	30	1	296	0	1	1	29
0	1	0.9	30	1	380	0	1	1	29
0	1	0.9	41	0	296	0	2	7	29
0	1	0.9	41	0	380	0	2	7	29
0	1	0.9	41	1	296	0	2	2	29
0	1	0.9	41	1	380	0	2	2	29
1	0	0.0	0	0	296	0	1	3	58
1	0	0.0	0	0	380	0	1	3	58
1	0	0.0	0	1	296	0	1	2	57
1	0	0.0	0	1	380	0	1	2	57
1	0	0.0	10	0	296	0	1	1	57
1	0	0.0	10	0	380	0	1	1	57
1	0	0.0	10	1	296	0	2	6	57
1	0	0.0	10	1	380	0	2	6	57
1	0	0.0	21	0	296	0	1	1	57
1	0	0.0	21	0	380	0	1	1	57
1	0	0.0	21	1	296	0	2	2	57
1	0	0.0	21	1	380	0	2	2	57
1	0	0.0	30	0	296	0	1	1	58
1	0	0.0	30	0	380	0	1	1	58
1	0	0.0	30	1	296	0	2	2	56
1	0	0.0	30	1	380	0	2	2	56
1	0	0.0	41	0	296	0	0	0	58
1	0	0.0	41	0	380	0	0	0	58
1	0	0.0	41	1	296	0	3	3	54
1	0	0.0	41	1	380	0	3	3	54
1	0	0.1	0	0	296	0	1	1	57
1	0	0.1	0	0	380	0	1	1	57
1	0	0.1	0	1	296	0	1	1	58
1	0	0.1	0	1	380	0	1	1	58
1	0	0.1	10	0	296	0	1	1	58
1	0	0.1	10	0	380	0	1	1	58
1	0	0.1	10	1	296	0	1	3	56
1	0	0.1	10	1	380	0	1	3	56
1	0	0.1	21	0	296	0	1	1	57
1	0	0.1	21	0	380	0	1	1	57
1	0	0.1	21	1	296	0	0	0	58
1	0	0.1	21	1	380	0	0	0	58
1	0	0.1	30	0	296	0	2	2	58
1	0	0.1	30	0	380	0	2	2	58
1	0	0.1	30	1	296	0	2	5	56
1	0	0.1	30	1	380	0	2	5	56
1	0	0.1	41	0	296	0	3	3	57
